sex,age,mortality per 1 rate,1-year,5-year,$/notlastyr,$/lastyr,pYLD rate,APC in all-cause mortality
male,0,0.004389620301558,,,5789.55063240592,88787.0768032559,0.020673773572342,-0.014767567387536
male,1,0.000340057813105,,,1422.50860118622,32470.8393643274,0.026408648652329,-0.017495926294417
male,2,0.000200020002667,,114970,1422.50860118622,32470.8393643274,0.026408648652329,-0.017499864957297
male,3,0.000170014451638,,,1422.50860118622,32470.8393643274,0.026408648652329,-0.017498715087213
male,4,0.000140009800915,,,1422.50860118622,32470.8393643274,0.026408648652329,-0.017499354434065
male,5,0.000110006050444,,,698.962629979631,31050.2487817237,0.033744440029258,-0.017783562632778
male,6,9.00040502430509E-05,,,698.962629979631,31050.2487817237,0.033744440029258,-0.017701362060157
male,7,7.00024501143538E-05,,110470,698.962629979631,31050.2487817237,0.033744440029258,-0.017575906684417
male,8,6.00018000719522E-05,,,698.962629979631,31050.2487817237,0.033744440029258,-0.017434563803044
male,9,5.00012500416627E-05,,,698.962629979631,31050.2487817237,0.033744440029258,-0.017272827022101
male,10,6.00018000719522E-05,,,678.053330615838,23270.6155188094,0.033969168097081,-0.018364066454075
male,11,7.00024501143538E-05,,,678.053330615838,23270.6155188094,0.033969168097081,-0.018257802932068
male,12,0.000100005000333,,114700,678.053330615838,23270.6155188094,0.033969168097081,-0.018184481949279
male,13,0.000150011251125,,,678.053330615838,23270.6155188094,0.033969168097081,-0.018184503134192
male,14,0.000210022053088,,,678.053330615838,23270.6155188094,0.033969168097081,-0.018184524319105
male,15,0.000290042058131,,,713.806669278198,15461.3140677147,0.063435467908899,-0.017500037724696
male,16,0.000390076069779,,,713.806669278198,15461.3140677147,0.063435467908899,-0.01750004715587
male,17,0.000520135246888,,128580,713.806669278198,15461.3140677147,0.063435467908899,-0.017500051871456
male,18,0.000660217895879,,,713.806669278198,15461.3140677147,0.063435467908899,-0.01750006130263
male,19,0.000790312214444,,,713.806669278198,15461.3140677147,0.063435467908899,-0.017500070733804
male,20,0.000870378669644,,,753.707141666224,8444.32600642048,0.070267881670667,-0.017698256785328
male,21,0.000890396285147,,,753.707141666224,8444.32600642048,0.070267881670667,-0.017698262925313
male,22,0.000850361454839,,137550,753.707141666224,8444.32600642048,0.070267881670667,-0.01769827213529
male,23,0.000770296602266,,,753.707141666224,8444.32600642048,0.070267881670667,-0.01769828441526
male,24,0.00069023815956,,,753.707141666224,8444.32600642048,0.070267881670667,-0.017698293625238
male,25,0.000610186125695,,,758.274520446879,13581.1451427783,0.080296910946388,-0.018186844787529
male,26,0.000560156858563,,,758.274520446879,13581.1451427783,0.080296910946388,-0.018187049356239
male,27,0.000540145852509,,125330,758.274520446879,13581.1451427783,0.080296910946388,-0.018187396233616
male,28,0.000540145852509,,,758.274520446879,13581.1451427783,0.080296910946388,-0.018187920996828
male,29,0.000560156858563,,,758.274520446879,13581.1451427783,0.080296910946388,-0.018188672564479
male,30,0.000600180072032,,,822.889135725317,14102.7654071172,0.077917053619352,-0.017985012457282
male,31,0.000650211341586,,,822.889135725317,14102.7654071172,0.077917053619352,-0.017985949623496
male,32,0.000700245114393,,111990,822.889135725317,14102.7654071172,0.077917053619352,-0.01798688678971
male,33,0.000760288946409,,,822.889135725317,14102.7654071172,0.077917053619352,-0.017987795556948
male,34,0.000810328227255,,,822.889135725317,14102.7654071172,0.077917053619352,-0.017988647526233
male,35,0.000870378669644,,,900.273102031509,13426.7919966922,0.083072396704244,-0.017916732950604
male,36,0.000930432718306,,,900.273102031509,13426.7919966922,0.083072396704244,-0.017917176277233
male,37,0.000990490373673,,118830,900.273102031509,13426.7919966922,0.083072396704244,-0.017917722878815
male,38,0.001050551636179,,,900.273102031509,13426.7919966922,0.083072396704244,-0.017918556635144
male,39,0.001120627668703,,,900.273102031509,13426.7919966922,0.083072396704244,-0.01791973296205
male,40,0.001200720576519,,,1031.40286729113,18379.0912941714,0.085695322350853,-0.020723303409364
male,41,0.001280819899722,,,1031.40286729113,18379.0912941714,0.085695322350853,-0.02072477158862
male,42,0.001370939307999,,130200,1031.40286729113,18379.0912941714,0.085695322350853,-0.020726621747929
male,43,0.00147108151001,,,1031.40286729113,18379.0912941714,0.085695322350853,-0.020728806818659
male,44,0.001581249516331,,,1031.40286729113,18379.0912941714,0.085695322350853,-0.020731102319642
male,45,0.001701446639758,,,1209.18671661955,22080.0647318961,0.095960600023396,-0.023109774590753
male,46,0.001841694879371,,,1209.18671661955,22080.0647318961,0.095960600023396,-0.023111513585385
male,47,0.001991982680793,,136060,1209.18671661955,22080.0647318961,0.095960600023396,-0.023113333666567
male,48,0.002152314568143,,,1209.18671661955,22080.0647318961,0.095960600023396,-0.023115238576755
male,49,0.002332718673828,,,1209.18671661955,22080.0647318961,0.095960600023396,-0.023117707350339
male,50,0.002533205858356,,,1400.23389489024,24980.6078011098,0.112234968131794,-0.0236085235723
male,51,0.002753788196621,,,1400.23389489024,24980.6078011098,0.112234968131794,-0.023611249209339
male,52,0.003004509020299,,129850,1400.23389489024,24980.6078011098,0.112234968131794,-0.023614647588409
male,53,0.003275358133921,,,1400.23389489024,24980.6078011098,0.112234968131794,-0.023618815287201
male,54,0.003576387657155,,,1400.23389489024,24980.6078011098,0.112234968131794,-0.023623860439709
male,55,0.00392770333798,,,1679.57799416077,27020.3137687762,0.130096022623328,-0.023991248323118
male,56,0.004309271588098,,,1679.57799416077,27020.3137687762,0.130096022623328,-0.023997946722928
male,57,0.004741221850218,,114260,1679.57799416077,27020.3137687762,0.130096022623328,-0.02400667122701
male,58,0.005223619375225,,,1679.57799416077,27020.3137687762,0.130096022623328,-0.024017724316824
male,59,0.005766594894337,,,1679.57799416077,27020.3137687762,0.130096022623328,-0.0240314366359
male,60,0.006370247007844,,,2066.9742969821,26460.9184077442,0.158339859655826,-0.025141437060513
male,61,0.007034685481126,,,2066.9742969821,26460.9184077442,0.158339859655826,-0.02515375494097
male,62,0.00777010926443,,107210,2066.9742969821,26460.9184077442,0.158339859655826,-0.025167374573887
male,63,0.008576674750859,,,2066.9742969821,26460.9184077442,0.158339859655826,-0.025182389670141
male,64,0.009464648815785,,,2066.9742969821,26460.9184077442,0.158339859655826,-0.025198896490564
male,65,0.010444352861948,,,2771.22004787791,28734.3727864419,0.188927511104075,-0.023836431431475
male,66,0.011505940186202,,,2771.22004787791,28734.3727864419,0.188927511104075,-0.023848514716694
male,67,0.012690180816518,,82080,2771.22004787791,28734.3727864419,0.188927511104075,-0.023863513307645
male,68,0.014027932984643,,,2771.22004787791,28734.3727864419,0.188927511104075,-0.023881766723072
male,69,0.015540124681733,,,2771.22004787791,28734.3727864419,0.188927511104075,-0.02390361973803
male,70,0.01726824156652,,,3428.65053949444,24938.0986723355,0.223500120629934,-0.024359695784675
male,71,0.019233789115299,,,3428.65053949444,24938.0986723355,0.223500120629934,-0.024377435121863
male,72,0.021479031677124,,65070,3428.65053949444,24938.0986723355,0.223500120629934,-0.02439789713319
male,73,0.02401609148239,,,3428.65053949444,24938.0986723355,0.223500120629934,-0.024422119394082
male,74,0.026898543868701,,,3428.65053949444,24938.0986723355,0.223500120629934,-0.02444883865445
male,75,0.030139670913091,,,4047.41549538948,22719.874103033,0.260955767542055,-0.023813306664839
male,76,0.033784317168604,,,4047.41549538948,22719.874103033,0.260955767542055,-0.023831398875069
male,77,0.03785764255624,,46690,4047.41549538948,22719.874103033,0.260955767542055,-0.023850994413474
male,78,0.042479617618625,,,4047.41549538948,22719.874103033,0.260955767542055,-0.023872100766101
male,79,0.047762692199586,,,4047.41549538948,22719.874103033,0.260955767542055,-0.023896135594722
male,80,0.053833359729129,,,4497.48344302605,17493.5903645932,0.303717296266309,-0.025296467541709
male,81,0.060790885637498,,,4497.48344302605,17493.5903645932,0.303717296266309,-0.025312276466237
male,82,0.068771467427211,,34830,4497.48344302605,17493.5903645932,0.303717296266309,-0.025329372064725
male,83,0.077885868657296,,,4497.48344302605,17493.5903645932,0.303717296266309,-0.025347719649189
male,84,0.088263069120392,,,4497.48344302605,17493.5903645932,0.303717296266309,-0.025367264970477
male,85,0.100019250092074,,,4939.08912329753,15118.273824355,0.357842128632379,-0.024741010565736
male,86,0.113056722292297,,,4939.08912329753,15118.273824355,0.357842128632379,-0.024753631667669
male,87,0.12725399392695,,18110,4939.08912329753,15118.273824355,0.357842128632379,-0.024766893581307
male,88,0.142462585832069,,,4939.08912329753,15118.273824355,0.357842128632379,-0.024780710776729
male,89,0.15850347283376,,,4939.08912329753,15118.273824355,0.357842128632379,-0.024794981721259
male,90,0.175187067893355,,,5150.75933245323,11273.8819056703,0.357842128632379,-0.025497786818424
male,91,0.192541604017313,,,5150.75933245323,11273.8819056703,0.357842128632379,-0.025507076785775
male,92,0.212302528136335,,5197.5,5150.75933245323,11273.8819056703,0.357842128632379,-0.025516433411904
male,93,0.234874591689915,,,5150.75933245323,11273.8819056703,0.357842128632379,-0.025525755389417
male,94,0.260533940532769,,,5150.75933245323,11273.8819056703,0.357842128632379,-0.025534933774503
male,95,0.288629187490331,,,4949.83246020496,8076.66820810962,0.357842128632379,-0.026243072905174
male,96,0.319186499527741,,,4949.83246020496,8076.66820810962,0.357842128632379,-0.026248251879584
male,97,0.352241927150244,,1212.75,4949.83246020496,8076.66820810962,0.357842128632379,-0.02625218551832
male,98,0.387752899509594,,,4949.83246020496,8076.66820810962,0.357842128632379,-0.026256150015206
male,99,0.425626999932117,,,4949.83246020496,8076.66820810962,0.357842128632379,-0.026259026794038
male,100,0.465724796520895,,,4949.83246020496,8076.66820810962,0.357842128632379,-0.026259026794038
male,101,0.507830114786192,,,4949.83246020496,8076.66820810962,0.357842128632379,-0.026259026794038
male,102,0.551612896666826,,433.125,4949.83246020496,8076.66820810962,0.357842128632379,-0.026259026794038
male,103,0.596655880371184,,,4949.83246020496,8076.66820810962,0.357842128632379,-0.026259026794038
male,104,0.642397033650284,,,4949.83246020496,8076.66820810962,0.357842128632379,-0.026259026794038
male,105,0.688159639048906,,,4949.83246020496,8076.66820810962,0.357842128632379,-0.026259026794038
male,106,0.688159639048906,,,4949.83246020496,8076.66820810962,0.357842128632379,-0.026259026794038
male,107,0.688159639048906,,86.625,4949.83246020496,8076.66820810962,0.357842128632379,-0.026259026794038
male,108,0.688159639048906,,,4949.83246020496,8076.66820810962,0.357842128632379,-0.026259026794038
male,109,0.688159639048906,,,4949.83246020496,8076.66820810962,0.357842128632379,-0.026259026794038
male,110,0.688159639048906,,,4949.83246020496,8076.66820810962,0.357842128632379,-0.026259026794038
female,0,0.00358642353542,,,4990.23629567223,79823.7230507672,0.014837043429564,-0.016910165916556
female,1,0.000330054461982,,,1232.63094243485,31091.4939802004,0.022378948342751,-0.017387045498599
female,2,0.000190018052287,,108970,1232.63094243485,31091.4939802004,0.022378948342751,-0.017389972010676
female,3,0.000170014451638,,,1232.63094243485,31091.4939802004,0.022378948342751,-0.017389134247064
female,4,0.000140009800915,,,1232.63094243485,31091.4939802004,0.022378948342751,-0.017389683321864
female,5,0.000110006050444,,,626.472751990261,26104.2150735813,0.026894415856904,-0.018168402693226
female,6,8.00032001706459E-05,,,626.472751990261,26104.2150735813,0.026894415856904,-0.018112047732235
female,7,6.00018000719522E-05,,105600,626.472751990261,26104.2150735813,0.026894415856904,-0.018034050752004
female,8,5.00012500416627E-05,,,626.472751990261,26104.2150735813,0.026894415856904,-0.017959482210464
female,9,5.00012500416627E-05,,,626.472751990261,26104.2150735813,0.026894415856904,-0.017895770391447
female,10,6.00018000719522E-05,,,605.731441958014,22849.0695581961,0.030044635523288,-0.017763996500795
female,11,7.00024501143538E-05,,,605.731441958014,22849.0695581961,0.030044635523288,-0.017784073567486
female,12,9.00040502430509E-05,,109210,605.731441958014,22849.0695581961,0.030044635523288,-0.017879641446547
female,13,0.000120007200576,,,605.731441958014,22849.0695581961,0.030044635523288,-0.018046663892404
female,14,0.000140009800915,,,605.731441958014,22849.0695581961,0.030044635523288,-0.01820267129389
female,15,0.000170014451638,,,946.087592816326,17628.6607500216,0.076398161362882,-0.0164859122158
female,16,0.000200020002667,,,946.087592816326,17628.6607500216,0.076398161362882,-0.016524142373834
female,17,0.000230026454056,,121440,946.087592816326,17628.6607500216,0.076398161362882,-0.016536005015357
female,18,0.00026003380586,,,946.087592816326,17628.6607500216,0.076398161362882,-0.016508672699906
female,19,0.000280039207319,,,946.087592816326,17628.6607500216,0.076398161362882,-0.016444491643087
female,20,0.000300045009002,,,1255.91932479651,21555.9336723877,0.093319979771629,-0.017192913154182
female,21,0.000320051210925,,,1255.91932479651,21555.9336723877,0.093319979771629,-0.017140714130174
female,22,0.000320051210925,,127360,1255.91932479651,21555.9336723877,0.093319979771629,-0.017090002212775
female,23,0.000320051210925,,,1255.91932479651,21555.9336723877,0.093319979771629,-0.01704676537913
female,24,0.000320051210925,,,1255.91932479651,21555.9336723877,0.093319979771629,-0.017019554492239
female,25,0.000320051210925,,,1382.28114966647,20782.2177892487,0.106288947098838,-0.017785291493385
female,26,0.000320051210925,,,1382.28114966647,20782.2177892487,0.106288947098838,-0.017785609622642
female,27,0.000330054461982,,124150,1382.28114966647,20782.2177892487,0.106288947098838,-0.017786154987084
female,28,0.000330054461982,,,1382.28114966647,20782.2177892487,0.106288947098838,-0.017787010906276
female,29,0.000350061264295,,,1382.28114966647,20782.2177892487,0.106288947098838,-0.017788260699788
female,30,0.000370068466889,,,1558.63425886407,23283.849082675,0.11159031328323,-0.015202316092129
female,31,0.000390076069779,,,1558.63425886407,23283.849082675,0.11159031328323,-0.015203882656187
female,32,0.000420088224704,,119400,1558.63425886407,23283.849082675,0.11159031328323,-0.015205472689369
female,33,0.000460105832457,,,1558.63425886407,23283.849082675,0.11159031328323,-0.015207033386146
female,34,0.000490120089231,,,1558.63425886407,23283.849082675,0.11159031328323,-0.015208494339144
female,35,0.000540145852509,,,1461.33077354174,27707.2919048992,0.125268326640576,-0.018138733097434
female,36,0.00059017411849,,,1461.33077354174,27707.2919048992,0.125268326640576,-0.018139398768701
female,37,0.000640204887423,,129980,1461.33077354174,27707.2919048992,0.125268326640576,-0.018140243509432
female,38,0.00069023815956,,,1461.33077354174,27707.2919048992,0.125268326640576,-0.018141621565739
female,39,0.000750281390704,,,1461.33077354174,27707.2919048992,0.125268326640576,-0.018143673078942
female,40,0.000820336383902,,,1283.58356924484,30228.9211335182,0.129111640621575,-0.017793490454287
female,41,0.000890396285147,,,1283.58356924484,30228.9211335182,0.129111640621575,-0.01779601713745
female,42,0.000970470754446,,141760,1283.58356924484,30228.9211335182,0.129111640621575,-0.017799315792151
female,43,0.001070572858676,,,1283.58356924484,30228.9211335182,0.129111640621575,-0.017803203583027
female,44,0.00117068498434,,,1283.58356924484,30228.9211335182,0.129111640621575,-0.017807238657947
female,45,0.001280819899722,,,1394.56281669362,27701.0608700522,0.145269476141985,-0.018663395379911
female,46,0.001390966946141,,,1394.56281669362,27701.0608700522,0.145269476141985,-0.018666156972748
female,47,0.001501126126267,,144230,1394.56281669362,27701.0608700522,0.145269476141985,-0.018668920233214
female,48,0.001611297442776,,,1394.56281669362,27701.0608700522,0.145269476141985,-0.018671640135338
female,49,0.001711463718878,,,1394.56281669362,27701.0608700522,0.145269476141985,-0.018675602420714
female,50,0.001811640029267,,,1551.35224262666,28956.4421018832,0.127645345683483,-0.017085767070835
female,51,0.001921845562699,,,1551.35224262666,28956.4421018832,0.127645345683483,-0.017091567285855
female,52,0.002042083634225,,135320,1551.35224262666,28956.4421018832,0.127645345683483,-0.017099214510252
female,53,0.002182379659067,,,1551.35224262666,28956.4421018832,0.127645345683483,-0.017108995787451
female,54,0.002362789189188,,,1551.35224262666,28956.4421018832,0.127645345683483,-0.01712121269472
female,55,0.002563282403165,,,1757.88386537515,30064.112421198,0.145141153416152,-0.01701136847256
female,56,0.002803927332734,,,1757.88386537515,30064.112421198,0.145141153416152,-0.017024998318551
female,57,0.003064691372845,,118100,1757.88386537515,30064.112421198,0.145141153416152,-0.01704136657371
female,58,0.003355623813362,,,1757.88386537515,30064.112421198,0.145141153416152,-0.017060773736035
female,59,0.003686787857995,,,1757.88386537515,30064.112421198,0.145141153416152,-0.01708353403596
female,60,0.004048182846569,,,2106.33794117933,27463.6687518226,0.160691631115734,-0.018826550675762
female,61,0.004459930722093,,,2106.33794117933,27463.6687518226,0.160691631115734,-0.018844995691346
female,62,0.004922093652797,,110670,2106.33794117933,27463.6687518226,0.160691631115734,-0.018864553384188
female,63,0.005464905431067,,,2106.33794117933,27463.6687518226,0.160691631115734,-0.018885205234695
female,64,0.00607843632047,,,2106.33794117933,27463.6687518226,0.160691631115734,-0.018906931722211
female,65,0.006762816379389,,,2712.83290211576,28763.9449202547,0.198559122288034,-0.018258880002792
female,66,0.007528266420792,,,2712.83290211576,28763.9449202547,0.198559122288034,-0.018272971701367
female,67,0.008364888331628,,85640,2712.83290211576,28763.9449202547,0.198559122288034,-0.018290166531815
female,68,0.009272860388115,,,2712.83290211576,28763.9449202547,0.198559122288034,-0.018311113338884
female,69,0.010242273464265,,,2712.83290211576,28763.9449202547,0.198559122288034,-0.018336153292198
female,70,0.011313759900273,,,3209.78732348676,25110.7202830246,0.224254050180646,-0.020136880971152
female,71,0.012518024558973,,,3209.78732348676,25110.7202830246,0.224254050180646,-0.020157360121371
female,72,0.013896105192111,,70530,3209.78732348676,25110.7202830246,0.224254050180646,-0.020180869587033
female,73,0.015469030903932,,,3209.78732348676,25110.7202830246,0.224254050180646,-0.020207481733877
female,74,0.017278415800273,,,3209.78732348676,25110.7202830246,0.224254050180646,-0.020235335627189
female,75,0.019366322490965,,,3765.79361738952,20381.5975747817,0.264521808139461,-0.021604302646945
female,76,0.021806032773448,,,3765.79361738952,20381.5975747817,0.264521808139461,-0.02162122321826
female,77,0.024641113916451,,53600,3765.79361738952,20381.5975747817,0.264521808139461,-0.021638714008235
female,78,0.027926335440841,,,3765.79361738952,20381.5975747817,0.264521808139461,-0.021656724510082
female,79,0.031738375787213,,,3765.79361738952,20381.5975747817,0.264521808139461,-0.021675307621443
female,80,0.036218025734642,,,4210.28920630606,15147.2421437632,0.301015468038339,-0.022594780610457
female,81,0.041530578840173,,,4210.28920630606,15147.2421437632,0.301015468038339,-0.022604864591575
female,82,0.047836119414892,,44840,4210.28920630606,15147.2421437632,0.301015468038339,-0.022615188616452
female,83,0.055301315785089,,,4210.28920630606,15147.2421437632,0.301015468038339,-0.022625721812113
female,84,0.064069297906678,,,4210.28920630606,15147.2421437632,0.301015468038339,-0.022636431213365
female,85,0.074131049343075,,,4608.31634619464,11320.1162399759,0.366113666368739,-0.022264975945942
female,86,0.085481638545426,,,4608.31634619464,11320.1162399759,0.366113666368739,-0.022271706366713
female,87,0.097723088528615,,30000,4608.31634619464,11320.1162399759,0.366113666368739,-0.022279119518948
female,88,0.111199753092226,,,4608.31634619464,11320.1162399759,0.366113666368739,-0.022287193283644
female,89,0.125948784823108,,,4608.31634619464,11320.1162399759,0.366113666368739,-0.022295894039918
female,90,0.142301163470109,,,4703.29824610848,7926.43028367183,0.366113666368739,-0.024178554479487
female,91,0.160650088633918,,,4703.29824610848,7926.43028367183,0.366113666368739,-0.024183969797455
female,92,0.181378002081742,,12420,4703.29824610848,7926.43028367183,0.366113666368739,-0.024189396900339
female,93,0.204886235043379,,,4703.29824610848,7926.43028367183,0.366113666368739,-0.02419479857333
female,94,0.231452979185351,,,4703.29824610848,7926.43028367183,0.366113666368739,-0.024200136108142
female,95,0.26045608619819,,,4114.70713712636,4912.18225389823,0.366113666368739,-0.026399261227128
female,96,0.291944476938233,,,4114.70713712636,4912.18225389823,0.366113666368739,-0.026402114306601
female,97,0.325937917906313,,2898,4114.70713712636,4912.18225389823,0.366113666368739,-0.026404403335055
female,98,0.362419986567027,,,4114.70713712636,4912.18225389823,0.366113666368739,-0.026406792001332
female,99,0.401313736985688,,,4114.70713712636,4912.18225389823,0.366113666368739,-0.026408737294902
female,100,0.442512983583903,,,4114.70713712636,4912.18225389823,0.366113666368739,-0.026408737294902
female,101,0.485791606046349,,,4114.70713712636,4912.18225389823,0.366113666368739,-0.026408737294902
female,102,0.530858277516227,,1035,4114.70713712636,4912.18225389823,0.366113666368739,-0.026408737294902
female,103,0.577303802601669,,,4114.70713712636,4912.18225389823,0.366113666368739,-0.026408737294902
female,104,0.624647764135253,,,4114.70713712636,4912.18225389823,0.366113666368739,-0.026408737294902
female,105,0.672188359168732,,,4114.70713712636,4912.18225389823,0.366113666368739,-0.026408737294902
female,106,0.672188359168732,,,4114.70713712636,4912.18225389823,0.366113666368739,-0.026408737294902
female,107,0.672188359168732,,207,4114.70713712636,4912.18225389823,0.366113666368739,-0.026408737294902
female,108,0.672188359168732,,,4114.70713712636,4912.18225389823,0.366113666368739,-0.026408737294902
female,109,0.672188359168732,,,4114.70713712636,4912.18225389823,0.366113666368739,-0.026408737294902
female,110,0.672188359168732,,,4114.70713712636,4912.18225389823,0.366113666368739,-0.026408737294902
